id_klienta;imie;nazwisko;email;telefon;pesel;data_urodzenia
K07427;Katarzyna;Wójcik;katarzyna.wojcik427@firma.test;+48146965190;56041340461;1956-04-13
K07428;Robert;Nowak;robert.nowak428@demo.pl;+48 659 037 971;90022837454;1990-02-28
K07429;Sebastian;Lewandowski;sebastian.lewandowski429@demo.pl;+48482238592;66061573895;1966-06-15
K07430;Jakub;Pawłowski;jakub.pawlowski430@mail.test;898299855;95092314773;1995-09-23
K07431;Barbara;;barbara.zielinska431@example.com; ;69031187281;1969-03-11
K07432;Jan;Krawczyk;jan.krawczyk432@firma.test;902404409;69050998611;1969-05-09
K07433;Robert ;Pawłowski;robert.pawlowski433@firma.test;+48373050735;72011294019;1972-01-12
K07434;Małgorzata;Pawłowska;malgorzata.pawlowska434@szkolenie.pl;751112426;67102402080;1967-10-24
K07435;Rafał;Szymański;rafal.szymanski435@dane.test;+48129565633;05272592918;2005-07-25
K07436;Dariusz;Kamiński;dariusz.kaminski436@demo.pl;+48 950 672 110;90101289918;1990-10-12
K07437;Ewa;Dąbrowska;ewa.dabrowska437@dane.test;+48554589288;76111341606;1955-07-10
K07438;Marek;Krawczyk;marek.krawczyk438@firma.test;+48939515161;56021030298;1956-02-10
K07439;Joanna;Kowalska;joanna.kowalska439@mail.test;714392335;77100482788;1977-10-04
K07440;Marcin;Król;marcin.krol440@szkolenie.pl;+48 339 574 611;60070193312;1960-07-01
K07441;Dariusz;Pawłowski;dariusz.pawlowski441@firma.test;272219768;89011098192;1989-01-10
K07442;Agnieszka;Dąbrowska;agnieszka.dabrowska442@firma.test;+48 752 246 999;abcdefghijk;1971-10-01
K07443;Dorota;Krawczyk;anna@@demo.pl;99999999999999;74030613545;1974-03-06
K07444;Elżbieta;Piotrowska;elzbieta.piotrowska444@example.com;+48728943792;88073132925;1988-07-31
K07445; Marta;Kamińska;marta.kaminska445@firma.test;+48920712019;04241987186;2004-04-19
K07446;Robert;Mazur;robert.mazur446@demo.pl;+48 162 629 397;78012078519;1978-01-20
K07447;Sebastian;Kamiński;sebastian.kaminski447@szkolenie.pl;+48878736343;50030617895;1950-03-06
K07448;Marcin;Kowalczyk;marcin.kowalczyk448@mail.test;+48443917491;96102340915;1996-10-23
K07449;Marek;Kozłowski;marek.kozlowski449@example.org;+48 145 416 307;69100242336;1969-10-02
K07450;Paulina;Wójcik;paulina.wojcik450@example.org;900690254;57050950281;1957-05-09
K07451;Rafał;Kozłowski;monika#mail.test;+48 435 937 346;94090271196;1994-09-02
K07452;Mateusz;Pawłowski;mateusz.pawlowski452@example.org;+49 123456789;;2005-02-26
K07453;Paweł;Krawczyk; PAWEL.KRAWCZYK453@MAIL.TEST ;474597992;47010379434;1947-01-03
K07454;Mateusz;Wiśniewski;mateusz.wisniewski454@firma.test;+48999549530;50111048411;1950-11-10
K07455;Małgorzata;Kowalska;malgorzata.kowalska455@example.com;+48 491 844 080;68090456268;1968-09-04
K07456;Jan;Kozłowski;jan.kozlowski456@example.org;372225646;90090198651;1990-09-01
K07457;Sylwia;Grabowska;sylwia.grabowska457@example.com;+48 967 482 265;59012622489;1959-01-26
K07458;Paweł;Krawczyk;pawel.krawczyk458@mail.test;553599497;45051705375;1945-05-17
K07459;Joanna;Lewandowska;joanna.lewandowska459@mail.test;+48 775 946 030;79101944366;1979-10-19
K07460;Łukasz;Jankowski; LUKASZ.JANKOWSKI460@MAIL.TEST ;+48 571 167 752;45090672470;1945-09-06
K07461;Rafał;Krawczyk;rafal.krawczyk461@demo.pl;689592618;72110425499;1972-11-04
K07462;Robert;Grabowski;robert.grabowski462@szkolenie.pl;+48 777 468 459;92071895535;1992-08-17
K07463;Grzegorz;Kozłowski;grzegorz.kozlowski463@szkolenie.pl;+48142820261;62031322191;1962-03-13
K07464;Barbara;Nowak;;+48420989483;abcdefghijk;1948-11-20
K07465;Dariusz;Pawłowski;dariusz.pawlowski465@example.org;+48402749443;59030211412;1959-03-02
K07466;Krzysztof;Pawłowski;krzysztof.pawlowski466@example.com;+48 614 402 487;89081225953;1989-08-12
K07467;Magdalena;Piotrowska;magdalena.piotrowska467@szkolenie.pl;+48452588678;52111680220;1952-11-16
K07468;Karolina;Kowalczyk;karolina.kowalczyk468@firma.test;+48 879 401 835;92110131969;1992-11-01
K07469;Elżbieta;Zielińska;jan.kowalski.example.com;342812849;88040340166;1973-04-07
K07470;Marta;Michalska;marta.michalska470@dane.test;+48402707521;55051111661;1955-05-12
K07471;Robert;Szymański;robert.szymanski471@dane.test;+48553523173;05290582056;2005-09-05
K07472;Artur;Zieliński;artur.zielinski472@szkolenie.pl;+48523952161;87031825710;1987-03-18
K07473;Grzegorz;Szymański;grzegorz.szymanski473@example.com;+48 168 298 092;47112845710;1947-11-28
K07474;;Nowak;marcin.nowak474@demo.pl;+48560849475;53021952717;1953-02-19
K07475;Artur;Jankowski;artur.jankowski475@dane.test;+48313260316;03291555192;2003-09-15
K07476;Paweł;Kowalski;pawel.kowalski476@mail.test;+48801479827;50073011973;1950-07-30
K07477;Robert; ;marek@;+48 624 793 008;94122281957;1994-12-22
K07478;Jakub;Kowalczyk;jakub.kowalczyk478@demo.pl;+48865034325;52010934815;1952-01-09
K07479;Maria;Kowalska;maria.kowalska479@demo.pl;455115627;52061205621;1952-06-12
K07480;Antonina;Piotrowska;;833886428;64090557428;
K07481;Wojciech;Woźniak;wojciech.wozniak481@demo.pl;+48209779510;96020682737;1996-02-06
K07482;Łukasz;Jankowski;lukasz.jankowski482@mail.test;+48 665 804 353;83051946930;1983-05-19
K07483;Anna;Kozłowska;anna.kozlowska483@demo.pl;+48135886467;54022553563;1954-02-25
K07484;Katarzyna;Nowak;katarzyna.nowak484@example.org;472492516;00220909246;2000-02-09
K07485;Natalia;Grabowska;natalia.grabowska485@example.org;372714682;71100320420;1971-10-03
K07486;Sebastian;Nowak;sebastian.nowak486@szkolenie.pl;+48 121 790 845;02301763897;2002-10-17
K07487;Joanna;Szymańska;joanna.szymanska487@example.com;600626037;79012695603;1979-01-26
K07488;Rafał;Woźniak;rafal.wozniak488@dane.test;+48156987691;73030965812;1973-03-09
K07489;Krzysztof;Zieliński;krzysztof.zielinski489@dane.test;+48 498 959 994;74070670391;1974-07-06
K07490;Antonina;Zielińska;antonina.zielinska490@dane.test;+48112582667;93042516466;1993-04-25
K07491;Antonina;Piotrowska;;+48 510 676 969;45042353781;1945-04-23
K07492;Andrzej;Nowak;andrzej.nowak492@example.com;704627432;88032686148;1955-10-08
K07493;Agnieszka;Wójcik;agnieszka.wojcik493@firma.test;122116654;54071756085;1954-07-17
K07494;Magdalena;Jankowska;magdalena.jankowska494@szkolenie.pl;108447732;02272749043;2002-07-27
K07495;Barbara;Dąbrowska;barbara.dabrowska495@example.com;999809487;59092426081;1959-09-24
K07496;Jan;Lewandowski;jan.lewandowski496@example.com;972905465;66092785834;1966-09-27
K07497;Maria;Grabowska;maria.grabowska497@example.com;304634714;00312852360;2000-11-28
K07498;Grzegorz;Wójcik;grzegorz.wojcik498@dane.test;+48 218 175 942;03320842415;2003-12-08
K07499;Wojciech;Pawłowski;wojciech.pawlowski499@example.org;+48807216628;79031699938;1979-03-16
K07500;Robert;Szymański;robert.szymanski500@demo.pl;+48114328124;55030370159;1955-03-03
K07501;Rafał;Grabowski;rafal.grabowski501@example.org;415313092;99090880751;1999-09-08
K07502;Anna;Kowalska;anna.kowalska502@demo.pl;brak;49111605009;1949-11-16
K07503;Marek;Zieliński;marek.zielinski503@example.com;841951300;55050180570;1955-05-01
K07504;Marta;Krawczyk;marta.krawczyk504@example.com;+48309926202;68050488043;1968-05-04
K07505;Jan;Wiśniewski;jan.wisniewski505@example.org;+48930914094;93010276172;1993-01-02
K07506;Adam;Mazur;adam.mazur506@firma.test;305829847;65122352499;1965-12-23
K07507;Natalia;Lewandowska;natalia.lewandowska507@example.com;+48 189 360 885;97013167789;1997-01-31
K07508;Łukasz;Wójcik;lukasz.wojcik508@demo.pl;398679613;54112154315;1954-11-21
K07509;Sebastian;Jankowski;sebastian.jankowski509@dane.test;369873672;123456789012;1982-06-22
K07510;Antonina;Kamińska;antonina.kaminska510@szkolenie.pl;210506583;74102513003;1974-10-25
K07511;Tomasz;Kowalski;tomasz.kowalski511@firma.test;903682509;72010282497;1972-01-02
K07512;Andrzej;SZYMAŃSKI;andrzej.szymanski512@mail.test;171821130;67081931133;1967-08-19
K07513;Robert;Kozłowski;robert.kozlowski513@firma.test;+48 746 376 636;97041521432;1997-04-15
K07514;Wojciech;Wiśniewski;wojciech.wisniewski514@example.org;907354932;00220603898;2000-02-06
K07515;Piotr;Kamiński;piotr.kaminski515@firma.test; ;76121493298;1976-12-15
K07516;Katarzyna;Krawczyk;katarzyna.krawczyk516@szkolenie.pl;+48658309757;79112642042;1979-11-26
K07517;Marek;Mazur;marek.mazur517@firma.test;+48512341249;60120635951;1960-12-06
K07518;Artur;Woźniak;artur.wozniak518@dane.test;566190678;60122680959;1960-12-26
K07519;Łukasz;Pawłowski;lukasz.pawlowski519@szkolenie.pl;+48168626335;49061088112;1949-06-10
K07520;Jan;Wiśniewski;jan.wisniewski520@example.org;+48868993467;93040827791;1993-04-08
K07521;Łukasz;Jankowski;lukasz.jankowski521@firma.test;723106243;60030658194;1960-03-06
K07522;Joanna;Szymańska;joanna.szymanska522@dane.test;+48985148327;99072434208;1999-07-24
K07523;Piotr;Dąbrowski;piotr.dabrowski523@szkolenie.pl;+48 690 910 801;85022825479;1985-02-28
K07524;Magdalena;Grabowska;magdalena.grabowska524@firma.test;+48 991 775 503;abcdefghijk;1966-10-09
K07525;Jakub;Nowak;jakub.nowak525@mail.test;+48340230914;90061494531;1990-06-14
K07526;Natalia;;natalia.jankowska526@firma.test;342563641;67062782002;1967-06-27
K07527;Jakub;Kamiński;jakub.kaminski527@firma.test;+48 623 449 252;93080858313;1993-08-08
K07528;Marta;Nowak;marta.nowak528@dane.test;+48 699 113 091;91101482202;1991-10-14
K07529;Karolina;Kowalczyk;karolina.kowalczyk529@demo.pl;482629167;98042840724;1998-04-28
K07530;Jakub;Dąbrowski;jakub.dabrowski530@demo.pl;+48 109 041 890;88022332352;1988-02-23
K07531;Piotr; ;piotr.mazur531@demo.pl;+48 936 126 324;59090105139;1959-09-01
K07532;Adam;Wójcik;ewa test@demo.pl;+48891673539;57061707272;1957-06-17
K07533;Paulina;Jankowska;paulina.jankowska533@example.com;+48 788 462 042;92083027447;1992-08-30
K07534;Tomasz;Pawłowski;tomasz.pawlowski534@mail.test;+48849731926;45062976173;1945-06-29
K07535;Jakub;Nowak;jakub.nowak535@example.com;+48 807 430 998;72010592378;1972-01-05
K07536;Paweł; ;pawel.lewandowski536@szkolenie.pl;+48 463 408 362;89041268053;1989-04-12
K07537;Aleksandra;Woźniak;aleksandra.wozniak537@dane.test;305324930;70120204167;1988-11-07
K07538;Paulina;Grabowska;paulina.grabowska538@demo.pl;+48 758 880 569;92100266785;1993-10-02
K07539;Sebastian;Krawczyk; SEBASTIAN.KRAWCZYK539@DEMO.PL ;+48765495755;70041570477;1970-04-15
K07540;Wojciech;Kamiński;wojciech.kaminski540@demo.pl;+48 519 921 144;77082499354;1977-08-24
K07541;Agnieszka;Jankowska;agnieszka.jankowska541@firma.test;605070892;62011411543;1962-01-14
K07542;Jan;Pawłowski;jan.pawlowski542@example.org;+48 164 555 471;73040248712;1973-04-02
K07543;Joanna;Mazur;ewa test@demo.pl;926072523;73031107604;1973-03-11
K07544;Joanna;Michalska;joanna.michalska544@example.org;+48332834695;88071490566;1988-07-14
K07545;Natalia;Kowalska;natalia.kowalska545@example.org;+48435098792;58112319440;1958-11-23
K07546;Dorota;Piotrowska;dorota.piotrowska546@szkolenie.pl;+48949151227; ;1963-06-12
K07547;Marcin;Kowalski;marcin.kowalski547@firma.test;+48 871 939 078;99082243771;1999-08-22
K07548;Maria;Kamińska;maria.kaminska548@dane.test;+48 657 445 669;91111769748;1991-11-17
K07549;Piotr;Nowak;   ;+48691988445;97030843738;1997-03-08
K07550;Jan;Zieliński;jan.zielinski550@dane.test;+48 461 111 641;46080329279;1946-08-03
K07551;Sebastian;Kowalczyk;sebastian.kowalczyk551@firma.test;197796726;67030648558;1967-03-06
K07552;Dorota;Zielińska;dorota.zielinska552@dane.test;+48355924047;55052441882;1955-05-24
K07553;Grzegorz;Wójcik;grzegorz.wojcik553@szkolenie.pl;+48779248298;55122595352;1955-12-25
K07554;Joanna;Kozłowska;joanna.kozlowska554@mail.test;+48594593203;99060762788;1999-06-07
K07555;Tomasz;Zieliński;tomasz.zielinski555@demo.pl;754094022;60112274159;1960-11-22
K07556;Paulina;Nowak;paulina.nowak556@mail.test;+48 775 564 825;57061096026;1957-06-10
K07557;Michał;Mazur;michal.mazur557@example.com;+48828504832;92011230558;1992-01-12
K07558;Natalia;Nowak;natalia.nowak558@szkolenie.pl; ;05322310886;2005-12-23
K07559;Robert;Kozłowski;robert.kozlowski559@dane.test;962935062;0202301234A;1996-04-22
K07560;Beata;Krawczyk;beata.krawczyk560@szkolenie.pl;+48173534371;79040181644;1979-04-01
K07561;Marcin;Wójcik;marcin.wojcik561@mail.test;+48979198719;98020495719;1998-02-04
K07562;Marek;Lewandowski;marek.lewandowski562@example.org;898317955;76070765516;1976-07-07
K07563;Artur;Wiśniewski;jan.pawlowski542@example.org;+48 564 720 298;57122135756;1957-12-21
K07564;Artur;Piotrowski;artur.piotrowski564@mail.test;+48 275 478 123;67032040259;1967-03-19
K07565;Maria;Wójcik;maria.wojcik565@demo.pl;+48 547 634 384;01262132449;2001-06-21
K07566;Adam;Mazur;adam.mazur566@dane.test;+48252039446;60062063856;1960-06-20
K07567;Andrzej;;andrzej.wisniewski567@firma.test;304937686;65122486994;1965-12-24
K07568;Sylwia;Szymańska;sylwia.szymanska568@dane.test;+48421745087;88112443201;1988-12-24
K07569;Marta;Król;marta.krol569@mail.test;abcdefghi;70090595788;1970-09-05
K07570;Łukasz;Woźniak;lukasz.wozniak570@mail.test;+48367642556;55122296130;1955-12-22
K07571;Monika;Mazur;;685613733;51070147869;1951-07-01
K07572;Magdalena;Kowalska;magdalena.kowalska572@example.org;950244606;05271270149;2005-07-12
K07573;Sebastian;Król;sebastian.krol573@example.com;+48515469967;96020984532;1996-02-09
K07574;Paulina;Krawczyk;paulina.krawczyk574@example.org;313821174;69092441944;1969-09-24
K07575;Karolina;Grabowska;karolina.grabowska575@dane.test;+48 811 390 706;55092991268;1955-09-29
K07576;Paulina;Kowalska;paulina.kowalska576@example.com;+48 599 497 425;81071449103;1981-07-14
K07577;Katarzyna;Kowalska;katarzyna.kowalska577@dane.test;+48 265 521 518;64051481726;1964-05-14
K07578;Piotr;Wójcik;piotr.wojcik578@dane.test;874065225;64052935514;1964-05-29
K07579;Beata;Jankowska;beata.jankowska579@demo.pl;589058590;94042246928;1994-04-22
K07580;Dorota;Kamińska;dorota.kaminska580@firma.test;+48649055805;59082323264;1959-08-23
K07581;Łukasz;Kamiński;lukasz.kaminski581@example.org;314195081;62012087657;1962-01-20
K07582;;Grabowska;ewa test@demo.pl;+48 275 687 846;99023012345;1951-11-30
K07583;Krzysztof;Kowalczyk;krzysztof.kowalczyk583@szkolenie.pl;+48464076906;70103001639;1970-10-30
K07584;Paweł;;jan.kowalski.example.com;922443184;74080296716;1974-08-02
K07585;Andrzej;Wiśniewski;andrzej.wisniewski585@example.org;+48 179 638 839;72012634377;1971-01-26
K07586;Antonina;Kozłowska;antonina.kozlowska586@dane.test;+48817970962;56120602167;1956-12-06
K07587;Joanna;Krawczyk;joanna.krawczyk587@mail.test;603836108;53081034983;1953-08-10
K07588;Magdalena;Piotrowska;jan.kowalski.example.com;+48 109 625 731;83101657023;1983-10-16
K07589;Marta;Szymańska;marta.szymanska589@demo.pl;213391219;67101132287;1967-10-11
K07590;Karolina;Wiśniewska;monika#mail.test;+48518863903;91121397786;1991-12-13
K07591;Mateusz;Dąbrowski;mateusz.dabrowski591@example.com;+48 810 503 559;59092242959;1959-09-22
K07592;;Wójcik;natalia.wojcik592@mail.test;797304313;96090498869;1996-09-04
K07593;Marcin;Krawczyk;marcin.krawczyk593@example.org;257446813;48112981330;1948-11-29
K07594;Marcin;Kowalski;marcin.kowalski594@szkolenie.pl;+48 777 517 104;78012694568;1967-02-22
K07595;Grzegorz;Wójcik;grzegorz.wojcik595@dane.test;+48894578763;54021328436;1954-02-13
K07596;Elżbieta;Zielińska;elzbieta.zielinska596@mail.test;+48 107 698 222;1234567890;1980-03-19
K07597;Robert;Dąbrowski;jakub.wozniak742@mail.test;+48516810988;89101706057;1989-11-16
K07598;Marcin;Dąbrowski;marcin.dabrowski598@demo.pl;+48 995 877 075; ;1984-12-04
K07599;Rafał;Jankowski;rafal.jankowski599@szkolenie.pl;+48 626 288 250;74092640019;1974-09-26
K07600;Grzegorz;Pawłowski;;118362692;53051572251;1953-05-15
K07601;Maria;Woźniak;marek@;+48 325 046 615;05282713422;2005-08-27
K07602;Wojciech;Jankowski;wojciech.jankowski602@szkolenie.pl;+48 959 059 738;01312375897;2001-11-23
K07603;Rafał;Krawczyk;rafal.krawczyk603@szkolenie.pl;843229136;66062185839;1966-06-21
K07604;Elżbieta;Nowak;elzbieta.nowak604@firma.test;293738119;60111627606;1960-11-16
K07605;Antonina; Dąbrowska;antonina.dabrowska605@demo.pl; ;91021020180;1991-02-10
K07606;Joanna;Woźniak;joanna.wozniak606@example.com;932181420;00000000000;1975-12-17
K07607;Barbara;Zielińska;barbara.zielinska607@demo.pl;667618044;02312293648;1959-12-28
K07608;Marek;Grabowski;marek.grabowski608@firma.test;+48490307727;03220118373;2003-02-01
K07609;Sylwia;Michalska;sylwia.michalska609@example.org;575165347;03242709489;2003-04-28
K07610;Antonina;Grabowska;antonina.grabowska610@dane.test;953116651;49121429341;1949-12-14
K07611;Joanna;Michalska;joanna.michalska611@szkolenie.pl;+48265699029;80090789584;1980-09-07
K07612;Marek;Nowak;marek.nowak612@demo.pl;729552597; ;1953-10-10
K07613;Łukasz;Piotrowski;lukasz.piotrowski613@example.org;599227387;46030912030;1946-03-09
K07614;Maria;Kamińska;maria.kaminska614@example.org;+48192803985;62071967965;1962-07-19
K07615;Robert;Kowalczyk;robert.kowalczyk615@mail.test;+48 948 272 977;98071998759;1998-07-19
K07616;Magdalena;Kozłowska;magdalena.kozlowska616@szkolenie.pl;+48 629 497 764;79041141788;1979-04-11
K07617;Aleksandra;Woźniak;aleksandra.wozniak617@dane.test;+49 123456789;69081505585;1969-08-15
K07618;artur;Pawłowski;artur.pawlowski618@mail.test;+48 672 845 858;00000000000;1995-11-08
K07619;;Grabowska; NATALIA.GRABOWSKA619@MAIL.TEST ;+48 544 041 952;02240501987;2002-04-05
K07620;Mateusz;Grabowski;mateusz.grabowski620@example.com;+48188456194;47123088535;1947-12-30
K07621;Wojciech;Kowalski;wojciech.kowalski621@example.org; ;76072918714;1976-07-29
K07622;Dariusz;Nowak;dariusz.nowak622@example.org;+48693407640;48060108317;1948-06-01
K07623;Marek;Kowalski;marek.kowalski623@mail.test;131647142;99023012345;1964-06-11
K07624;Dorota;Pawłowska;dorota.pawlowska624@firma.test;+48401498827;78030487025;1978-03-04
K07625;Agnieszka;Pawłowska;agnieszka.pawlowska625@mail.test;+48 251 234 936;73031422248;1973-03-14
K07626;Natalia;Zielińska;natalia.zielinska626@mail.test;+48 350 502 929;45121637645;1945-12-16
K07627;Mateusz;Piotrowski;   ;+48526516652;83091850316;31/02/1999
K07628;Marek;Zieliński;marek.zielinski628@example.org;620624892;82061492039;1982-06-14
K07629;Anna;Michalska;anna.michalska629@firma.test;849605985;71062334886;1971-06-23
K07630;Artur;Piotrowski;artur.piotrowski630@demo.pl;145783357;76010331878;1976-01-04
K07631;Marta;Pawłowska;marta.pawlowska631@dane.test;536952156;51122414000;1951-12-24
K07632;Małgorzata;Nowak;@firma.test;+48 724 405 069;75060487508;1975-06-04
K07633;Michał;Wójcik;michal.wojcik633@example.com;+48 696 764 219;85032448716;1985-03-24
K07634;Karolina;Grabowska;aleksandra.mazur291@firma.test;363833265;52012485166;1952-01-24
K07635;Łukasz;Pawłowski;lukasz.pawlowski635@mail.test;12345;77030228935;1977-03-02
K07636;Natalia;Kowalczyk;natalia.kowalczyk636@firma.test;309320033;62041684803;1962-04-16
K07637;Grzegorz;Szymański;grzegorz.szymanski637@firma.test;855047417;52042136416;1952-04-21
K07638;Krzysztof;Zieliński;krzysztof.zielinski638@demo.pl;+48 672 199 936;94022879333;1994-02-28
K07639;Michał;Król;michal.krol639@dane.test;+48 481 609 881;65081206853;1965-08-12
K07640;Grzegorz;Zieliński;grzegorz.zielinski640@szkolenie.pl;153979679;56051389531;1956-05-13
K07641;katarzyna;Mazur;katarzyna.mazur641@mail.test;+48 426 621 940;52071788020;1952-07-17
K07642;Łukasz;Mazur;lukasz.mazur642@firma.test; ;97100393813;1997-10-03
K07643;Wojciech;Krawczyk;wojciech.krawczyk643@example.org;+48931758960;05222711158;2005-02-27
K07644;Magdalena;Piotrowska;magdalena.piotrowska644@demo.pl; ;92061205382;1992-06-12
K07645;Joanna;Piotrowska;joanna.piotrowska645@example.com;454209401;55040814380;1955-04-07
K07646;;Wiśniewska;maria.wisniewska646@example.com;99999999999999;04302241705;2004-10-22
K07647;Dariusz;Nowak;dariusz.nowak647@dane.test;+48805541401;46062585976;1946-06-25
K07648;Robert;Król;robert.krol648@example.org;brak;84042003890;1984-04-20
